Country,Year,AverageTemperature,Code,Annual nitrous oxide emissions in CO₂ equivalents,Annual methane emissions in CO₂ equivalents,Annual CO₂ emissions
Hong Kong,1997,21.6519166666667,HKG,607643.2,4613029.5,30496980.0
Hong Kong,1998,22.47625,HKG,845740.75,4666447.5,38924984.0
Hong Kong,1999,22.1479166666667,HKG,982902.56,4781808.5,42549016.0
Hong Kong,2000,21.91875,HKG,735657.94,4888149.0,40282784.0
Hong Kong,2001,22.0639166666667,HKG,668683.6,4917328.5,37801696.0
Hong Kong,2002,22.3735833333333,HKG,611917.25,4904613.5,39485080.0
Hong Kong,2003,22.2094166666667,HKG,644243.1,4928358.0,43202330.0
Hong Kong,2004,22.0031666666667,HKG,544934.7,5007402.5,41569400.0
Hong Kong,2005,21.8454166666667,HKG,570397.75,5071110.0,43730548.0
Hong Kong,2006,22.2300833333333,HKG,571309.06,5126591.0,41914810.0
Hong Kong,2007,22.3114166666667,HKG,600921.6,5176988.0,43572436.0
Hong Kong,2008,21.6579166666667,HKG,587789.2,5207653.5,42790584.0
Hong Kong,2009,22.1983333333333,HKG,659834.4,5246992.5,41579400.0
Hong Kong,2010,21.8020833333333,HKG,606631.06,5305556.5,40062904.0
Hong Kong,2011,21.52975,HKG,647227.4,5364549.5,43149716.0
Hong Kong,2012,21.834,HKG,639907.3,5389901.5,42742064.0
Hong Kong,2013,22.80175,HKG,634144.75,5449624.5,44306890.0
Hungary,1850,9.30216666666667,HUN,321480.22,8312542.0,9155017.0
Hungary,1851,9.70570370370371,HUN,326731.1,8371460.0,9068791.0
Hungary,1852,10.0147962962963,HUN,331881.2,8419483.0,8833965.0
Hungary,1853,9.43781481481481,HUN,336868.03,8463914.0,8602632.0
Hungary,1854,9.40396296296296,HUN,341629.38,8513442.0,8363300.0
Hungary,1855,9.17894444444445,HUN,346102.72,8559183.0,7941366.0
Hungary,1856,9.29848148148148,HUN,350225.75,8605293.0,7761085.0
Hungary,1857,9.62582407407408,HUN,353936.03,8654134.0,7644130.0
Hungary,1858,8.38935185185185,HUN,357171.25,8690507.0,7174808.0
Hungary,1859,10.2637222222222,HUN,359869.03,8756854.0,7423044.0
Hungary,1860,9.52262962962963,HUN,361966.9,8809748.0,7389066.5
Hungary,1861,9.70307407407407,HUN,363687.78,8858509.0,7141807.5
Hungary,1862,9.97165740740741,HUN,365312.5,8915151.0,7170509.0
Hungary,1863,10.968,HUN,366865.84,8964066.0,6790833.0
Hungary,1864,8.21674074074074,HUN,368372.47,9010389.0,6722316.0
Hungary,1865,9.58882407407408,HUN,369857.16,9059460.0,6879282.0
Hungary,1866,10.2567962962963,HUN,371344.62,9115537.0,6870940.5
Hungary,1867,9.53917592592593,HUN,372859.6,9176592.0,7116440.5
Hungary,1868,10.6814907407407,HUN,374426.8,9230113.0,7113717.0
Hungary,1869,10.1357407407407,HUN,376070.94,9286029.0,6924447.0
Hungary,1870,8.51478703703704,HUN,377816.75,9342156.0,7493759.5
Hungary,1871,8.35568518518519,HUN,382790.28,9426070.0,8245135.5
Hungary,1872,10.9955925925926,HUN,393253.4,9491348.0,8484541.0
Hungary,1873,10.3041759259259,HUN,407934.6,9554363.0,8684181.0
Hungary,1874,9.37240740740741,HUN,425562.38,9591312.0,8298947.5
Hungary,1875,8.3580462962963,HUN,444865.22,9652187.0,8153755.0
Hungary,1876,9.46583333333333,HUN,464571.6,9719378.0,8335978.5
Hungary,1877,9.54040740740741,HUN,483410.03,9781367.0,8535984.0
Hungary,1878,9.81249074074074,HUN,500108.97,9835802.0,8419249.0
Hungary,1879,8.88088888888889,HUN,513396.97,9892470.0,8446448.0
Hungary,1880,9.52525925925926,HUN,522002.47,9974122.0,8849305.0
Hungary,1881,8.57937962962963,HUN,527463.25,10044334.0,8929082.0
Hungary,1882,10.2894907407407,HUN,532254.44,10102556.0,8803749.0
Hungary,1883,9.0365,HUN,536510.7,10186327.0,9206558.0
Hungary,1884,9.35175925925926,HUN,540366.56,10257171.0,9457932.0
Hungary,1885,9.85866666666667,HUN,543956.9,10316856.0,9638323.0
Hungary,1886,9.92587037037037,HUN,547416.06,10357720.0,9418935.0
Hungary,1887,9.06665740740741,HUN,550878.75,10413634.0,9505870.0
Hungary,1888,8.51191666666667,HUN,554479.8,10489066.0,9705300.0
Hungary,1889,9.08031481481481,HUN,558353.6,10563334.0,9939687.0
Hungary,1890,9.47175925925926,HUN,598760.56,10647642.0,11031376.0
Hungary,1891,9.00187037037037,HUN,577682.4,10740606.0,11656198.0
Hungary,1892,9.5282037037037,HUN,557631.06,10828218.0,12089026.0
Hungary,1893,8.77340740740741,HUN,538959.06,10914154.0,12541994.0
Hungary,1894,9.68295370370371,HUN,522018.84,11008089.0,13012550.0
Hungary,1895,9.1415,HUN,507162.8,11098632.0,13256327.0
Hungary,1896,9.23659259259259,HUN,494743.53,11192064.0,13933118.0
Hungary,1897,9.5340462962963,HUN,485113.3,11258847.0,14195546.0
Hungary,1898,10.384537037037,HUN,478624.72,11376890.0,15251644.0
Hungary,1899,9.54571296296296,HUN,475630.12,11418809.0,15142237.0
Hungary,1900,10.4346574074074,HUN,476482.0,11544952.0,16509423.0
Hungary,1901,9.50964814814815,HUN,479867.53,11579332.0,16451849.0
Hungary,1902,8.91885185185185,HUN,484179.06,11565584.0,15747298.0
Hungary,1903,10.070462962963,HUN,489326.62,11610903.0,16081454.0
Hungary,1904,9.91119444444444,HUN,495220.4,11640760.0,16286809.0
Hungary,1905,9.68344444444445,HUN,501770.38,11671964.0,16393639.0
Hungary,1906,9.78333333333333,HUN,508886.62,11732900.0,16777480.0
Hungary,1907,9.34565740740741,HUN,516479.22,11751860.0,16747851.0
Hungary,1908,9.00426851851852,HUN,524458.3,11799570.0,17199438.0
Hungary,1909,9.44451851851852,HUN,532734.0,11875634.0,17980176.0
Hungary,1910,10.3278148148148,HUN,541216.25,11877079.0,17066666.0
Hungary,1911,10.2214074074074,HUN,556457.0,11888191.0,17063394.0
Hungary,1912,8.98546296296296,HUN,583935.2,11897796.0,17062258.0
Hungary,1913,9.49817592592593,HUN,621951.6,11929545.0,17367908.0
Hungary,1914,9.1057962962963,HUN,668807.2,11812828.0,15620682.0
Hungary,1915,9.63128703703704,HUN,722802.6,11789624.0,15678708.0
Hungary,1916,10.58375,HUN,782238.75,11768600.0,15587071.0
Hungary,1917,9.51618518518519,HUN,845416.5,11737134.0,15346628.0
Hungary,1918,10.1256481481482,HUN,910636.56,11644448.0,14204559.0
Hungary,1919,9.28056481481482,HUN,976199.7,11252695.0,7919247.5
Hungary,1920,10.0414444444444,HUN,1040406.8,11275999.0,9181788.0
Hungary,1921,10.1681851851852,HUN,1115132.5,11513361.0,13219565.0
Hungary,1922,9.02305555555556,HUN,1209169.5,11628587.0,15043944.0
Hungary,1923,10.4104351851852,HUN,1316195.0,11685030.0,15807472.0
Hungary,1924,9.15571296296296,HUN,1429886.2,11643180.0,14694521.0
Hungary,1925,9.96815740740741,HUN,1543920.6,11564279.0,13715439.0
Hungary,1926,10.6050648148148,HUN,1651975.4,11680743.0,15109945.0
Hungary,1927,10.3356851851852,HUN,1747728.1,11767693.0,16526643.0
Hungary,1928,9.91856481481482,HUN,1824856.1,11796775.0,17388816.0
Hungary,1929,8.92409259259259,HUN,1877036.4,11882174.0,18398962.0
Hungary,1930,10.6374259259259,HUN,1897946.6,11723159.0,15437464.0
Hungary,1931,9.49800925925926,HUN,1883852.6,11618744.0,13854019.0
Hungary,1932,9.53678703703704,HUN,1840455.1,11549226.0,12630777.0
Hungary,1933,8.71416666666667,HUN,1775583.4,11536777.0,12577232.0
Hungary,1934,11.1526481481482,HUN,1697067.1,11580841.0,12693801.0
Hungary,1935,9.91186111111111,HUN,1612736.1,11597667.0,13297212.0
Hungary,1936,10.508462962963,HUN,1530419.5,11574296.0,13959930.0
Hungary,1937,10.5555,HUN,1457947.1,11589028.0,15442710.0
Hungary,1938,10.1016203703704,HUN,1403148.2,11561658.0,16628986.0
Hungary,1939,10.403212962963,HUN,1373852.9,11436774.0,16238237.0
Hungary,1940,7.87539814814815,HUN,1377890.0,11453465.0,17014346.0
Hungary,1941,8.80130555555556,HUN,1461448.1,11499344.0,18636114.0
Hungary,1942,9.00152777777778,HUN,1649506.2,11515451.0,19326674.0
Hungary,1943,10.330287037037,HUN,1918080.0,11482659.0,20037496.0
Hungary,1944,9.83323148148148,HUN,2243185.5,11191163.0,16126057.0
Hungary,1945,10.1949444444445,HUN,2600838.2,10482590.0,7934353.5
Hungary,1946,10.6093518518519,HUN,2967053.8,10565824.0,10715654.0
Hungary,1947,10.2278518518519,HUN,3317849.0,10649253.0,13503475.0
Hungary,1948,10.2417222222222,HUN,3629238.2,10729272.0,15702832.0
Hungary,1949,10.3749074074074,HUN,3877238.8,10882674.0,19764306.0
Hungary,1950,10.79925,HUN,4037865.5,10712558.0,17878278.0
Hungary,1951,11.1232407407407,HUN,4158578.5,11008065.0,20927816.0
Hungary,1952,10.2535555555556,HUN,4301096.5,11335638.0,26363110.0
Hungary,1953,10.1696851851852,HUN,4462824.0,11632420.0,30146154.0
Hungary,1954,9.21816666666667,HUN,4641163.0,11774664.0,32149694.0
Hungary,1955,9.68664814814815,HUN,4833518.5,11893761.0,33725884.0
Hungary,1956,8.81349074074074,HUN,5037293.5,11764174.0,30990828.0
Hungary,1957,10.3201203703704,HUN,5249893.0,11983452.0,36346068.0
Hungary,1958,10.3786111111111,HUN,5468719.0,12031736.0,37115796.0
Hungary,1959,10.2238611111111,HUN,5691176.5,12170096.0,39960800.0
Hungary,1960,10.3676944444445,HUN,5914668.5,12332910.0,43485884.0
Hungary,1961,10.7232777777778,HUN,6616254.5,12572491.0,46692644.0
Hungary,1962,9.47106481481482,HUN,7144249.5,12773379.0,48408056.0
Hungary,1963,9.50308333333333,HUN,7266650.0,12819870.0,53910420.0
Hungary,1964,9.39534259259259,HUN,7875858.0,13311886.0,60555176.0
Hungary,1965,9.20086111111111,HUN,8328403.5,13652072.0,58849184.0
Hungary,1966,10.6688148148148,HUN,8503475.0,13387538.0,59037796.0
Hungary,1967,10.4180833333333,HUN,9157523.0,13599150.0,56516070.0
Hungary,1968,10.3580277777778,HUN,9946282.0,13986578.0,59210852.0
Hungary,1969,9.67527777777778,HUN,10357787.0,13860009.0,59772456.0
Hungary,1970,9.78146296296296,HUN,10204015.0,14359291.0,67361256.0
Hungary,1971,10.1112222222222,HUN,10639924.0,14474005.0,66911150.0
Hungary,1972,10.3411851851852,HUN,10767456.0,14258892.0,67054510.0
Hungary,1973,9.86062037037037,HUN,11540436.0,14439504.0,70387830.0
Hungary,1974,10.4866111111111,HUN,12080783.0,14696092.0,71418670.0
Hungary,1975,10.6307037037037,HUN,12139903.0,14885704.0,72131384.0
Hungary,1976,9.66586111111111,HUN,12521012.0,14874132.0,77016936.0
Hungary,1977,10.3985740740741,HUN,13149643.0,15138056.0,79907080.0
Hungary,1978,9.2784537037037,HUN,13560150.0,16304326.0,84549770.0
Hungary,1979,10.407462962963,HUN,13614715.0,16268949.0,82614340.0
Hungary,1980,8.99987962962963,HUN,13346188.0,16143018.0,83107290.0
Hungary,1981,10.156,HUN,13589343.0,16111910.0,82855670.0
Hungary,1982,10.2578796296296,HUN,13842285.0,16212890.0,83314184.0
Hungary,1983,10.6966944444444,HUN,13658647.0,16132939.0,85872950.0
Hungary,1984,9.97465740740741,HUN,13675371.0,16071448.0,87623710.0
Hungary,1985,9.1702962962963,HUN,12949501.0,15910027.0,82403980.0
Hungary,1986,9.89366666666667,HUN,12536839.0,15313235.0,80104340.0
Hungary,1987,9.6580462962963,HUN,12732035.0,15308472.0,81151360.0
Hungary,1988,10.3085,HUN,12583014.0,14885274.0,74868504.0
Hungary,1989,10.705537037037,HUN,11726062.0,14627252.0,72463340.0
Hungary,1990,11.0329907407407,HUN,9542766.0,15144088.0,70762450.0
Hungary,1991,9.79233333333333,HUN,7653391.5,14695765.0,63589970.0
Hungary,1992,11.0754259259259,HUN,5694119.0,13157250.0,56497650.0
Hungary,1993,10.2102222222222,HUN,6237887.0,12646947.0,57718628.0
Hungary,1994,11.656212962963,HUN,6898398.0,12050032.0,57102052.0
Hungary,1995,10.397537037037,HUN,6190860.5,11849971.0,56657348.0
Hungary,1996,9.49325925925926,HUN,7191770.5,12142808.0,58515270.0
Hungary,1997,9.9387037037037,HUN,7070828.5,11951333.0,57060500.0
Hungary,1998,10.4241666666667,HUN,6673035.5,11622899.0,57012748.0
Hungary,1999,10.7698055555556,HUN,6677414.5,11657758.0,54943004.0
Hungary,2000,11.7858888888889,HUN,6986370.5,11604590.0,52355584.0
Hungary,2001,10.6111481481482,HUN,7453137.5,11274992.0,53384884.0
Hungary,2002,11.5486851851852,HUN,10710894.0,11114867.0,52622704.0
Hungary,2003,10.6789537037037,HUN,9138124.0,11016441.0,55863036.0
Hungary,2004,10.4233981481482,HUN,9857233.0,10729587.0,53770856.0
Hungary,2005,10.0421666666667,HUN,8062964.5,11100004.0,53920296.0
Hungary,2006,10.7203055555556,HUN,7433402.5,11097030.0,53491344.0
Hungary,2007,11.8263888888889,HUN,7723984.0,10796056.0,52797492.0
Hungary,2008,11.636037037037,HUN,7518182.5,10368264.0,51146760.0
Hungary,2009,11.5131203703704,HUN,6510113.5,10185962.0,43755650.0
Hungary,2010,10.4858055555556,HUN,6311201.0,9866674.0,43859692.0
Hungary,2011,10.9556203703704,HUN,6395054.0,9740455.0,42173136.0
Hungary,2012,11.3999722222222,HUN,6513424.0,9641254.0,38237876.0
Hungary,2013,12.452625,HUN,6873315.0,9374234.0,35188670.0
Iceland,1850,1.11191666666667,ISL,31048.172,73321.23,839165.94
Iceland,1851,1.72258333333333,ISL,31659.07,74170.734,833083.7
Iceland,1852,1.84366666666667,ISL,32255.094,75019.96,826183.1
Iceland,1853,1.13191666666667,ISL,32827.04,75868.914,818977.3
Iceland,1854,1.12358333333333,ISL,33365.7,76717.55,811698.1
Iceland,1855,0.585666666666666,ISL,33861.875,77565.836,804113.6
Iceland,1856,1.35833333333333,ISL,34306.36,78389.1,796675.75
Iceland,1857,1.65733333333333,ISL,34689.953,79211.71,788944.7
Iceland,1858,1.49516666666667,ISL,35003.445,80033.67,780957.2
Iceland,1859,0.5405,ISL,35237.637,80874.875,772920.8
Iceland,1860,0.63925,ISL,35383.32,81715.555,728977.2
Iceland,1861,1.6825,ISL,35473.383,81792.44,703549.06
Iceland,1862,1.13325,ISL,35549.258,81868.68,684178.75
Iceland,1863,0.546333333333333,ISL,35614.594,81944.27,667336.5
Iceland,1864,1.66175,ISL,35673.047,82019.24,652253.06
Iceland,1865,0.816833333333333,ISL,35728.258,82091.31,638354.25
Iceland,1866,-0.134,ISL,35783.88,82162.805,625542.5
Iceland,1867,0.939916666666667,ISL,35843.555,82233.73,613402.44
Iceland,1868,1.15825,ISL,35910.938,82304.09,601836.44
Iceland,1869,0.432083333333333,ISL,35989.68,82383.48,590856.6
Iceland,1870,1.76091666666667,ISL,36083.42,82462.266,582710.4
Iceland,1871,1.41083333333333,ISL,36653.395,82535.28,574099.94
Iceland,1872,1.79708333333333,ISL,38033.33,82607.766,566026.94
Iceland,1873,1.22133333333333,ISL,40035.63,82679.71,558405.8
Iceland,1874,0.5175,ISL,42472.68,82751.16,551090.06
Iceland,1875,2.27516666666667,ISL,45156.883,82819.99,543065.9
Iceland,1876,1.50575,ISL,47900.62,82888.4,535762.3
Iceland,1877,0.611833333333334,ISL,50516.297,82956.37,528483.1
Iceland,1878,0.795666666666666,ISL,52816.3,83023.945,521191.8
Iceland,1879,1.437,ISL,54613.043,83090.625,513595.12
Iceland,1880,1.854,ISL,55718.9,83156.95,503592.38
Iceland,1881,0.698916666666666,ISL,56360.758,83214.85,494762.16
Iceland,1882,0.0325833333333335,ISL,56903.83,83272.73,485883.03
Iceland,1883,1.55358333333333,ISL,57367.97,83330.59,477126.06
Iceland,1884,1.56666666666667,ISL,57773.047,83388.48,468198.12
Iceland,1885,0.28875,ISL,58138.92,83446.38,459074.78
Iceland,1886,0.124833333333333,ISL,58485.47,83501.33,449902.56
Iceland,1887,0.304166666666667,ISL,58832.54,83556.48,440498.28
Iceland,1888,0.741416666666667,ISL,59199.996,83611.875,430837.53
Iceland,1889,2.06566666666667,ISL,59607.72,83667.516,420517.28
Iceland,1890,1.89416666666667,ISL,54774.34,83759.17,410502.34
Iceland,1891,1.5355,ISL,60986.688,83830.26,400304.22
Iceland,1892,-0.402583333333334,ISL,66844.47,83901.13,390179.38
Iceland,1893,1.43616666666667,ISL,72288.07,83971.69,379981.25
Iceland,1894,1.99541666666667,ISL,77257.89,84042.055,370064.0
Iceland,1895,1.47525,ISL,81694.29,84112.27,360500.97
Iceland,1896,1.27408333333333,ISL,85537.67,84184.914,351292.12
Iceland,1897,1.552,ISL,88728.41,84257.36,341936.7
Iceland,1898,1.28733333333333,ISL,91206.875,84329.65,332446.94
Iceland,1899,0.896416666666667,ISL,92913.484,84401.805,322859.47
Iceland,1900,1.48725,ISL,93788.586,84473.82,313113.25
Iceland,1901,1.83991666666667,ISL,93822.555,84537.65,304539.47
Iceland,1902,0.8995,ISL,93160.45,84601.164,305809.66
Iceland,1903,0.72975,ISL,91974.76,84664.37,303049.44
Iceland,1904,1.46008333333333,ISL,90437.945,84715.22,291226.94
Iceland,1905,1.48783333333333,ISL,88722.5,84778.125,259850.88
Iceland,1906,0.9515,ISL,87000.89,84800.34,228145.08
Iceland,1907,0.7445,ISL,85445.59,84903.25,235204.36
Iceland,1908,2.10258333333333,ISL,84229.08,84965.516,226410.78
Iceland,1909,1.567,ISL,83523.836,85029.77,217189.7
Iceland,1910,0.967083333333333,ISL,83502.33,85078.98,497644.47
Iceland,1911,1.70366666666667,ISL,83905.58,93487.25,620449.56
Iceland,1912,1.75533333333333,ISL,84359.49,101882.27,689161.75
Iceland,1913,1.76425,ISL,84863.94,110284.734,754759.56
Iceland,1914,0.891333333333333,ISL,85418.76,118693.164,815838.44
Iceland,1915,1.58375,ISL,86023.81,127101.53,858316.44
Iceland,1916,1.50758333333333,ISL,86678.95,135509.89,900745.56
Iceland,1917,0.727,ISL,87384.016,143915.5,945079.94
Iceland,1918,0.773333333333333,ISL,88138.875,152329.17,991966.94
Iceland,1919,0.707,ISL,88943.38,160733.17,1028313.75
Iceland,1920,1.284,ISL,89797.375,169159.25,989133.5
Iceland,1921,0.946333333333334,ISL,90840.414,171733.3,998916.3
Iceland,1922,1.51283333333333,ISL,92172.12,174292.97,1005743.6
Iceland,1923,1.38458333333333,ISL,93732.375,176869.1,1020253.06
Iceland,1924,1.41333333333333,ISL,95461.125,179445.98,1039183.7
Iceland,1925,1.63625,ISL,97298.234,182019.17,1057857.9
Iceland,1926,2.16916666666667,ISL,99183.65,184598.42,1081429.6
Iceland,1927,2.04283333333333,ISL,101057.26,187178.34,1098503.9
Iceland,1928,2.68516666666667,ISL,102858.98,189756.77,1113892.6
Iceland,1929,2.56883333333333,ISL,104528.72,192343.48,1138294.9
Iceland,1930,1.90666666666667,ISL,106006.375,194931.88,1174568.4
Iceland,1931,1.86483333333333,ISL,107506.945,197786.95,1191459.5
Iceland,1932,2.6725,ISL,109228.82,200642.23,1213504.6
Iceland,1933,3.21708333333333,ISL,111086.96,203497.75,1239384.6
Iceland,1934,2.54391666666667,ISL,112996.375,206359.69,1261783.9
Iceland,1935,2.09358333333333,ISL,114872.04,209213.75,1273948.4
Iceland,1936,2.03633333333333,ISL,116628.945,213528.72,1313153.2
Iceland,1937,2.199,ISL,118182.06,217784.83,1329714.4
Iceland,1938,2.40716666666667,ISL,119446.414,222025.38,1326563.4
Iceland,1939,3.18475,ISL,120336.96,226369.89,1338300.4
Iceland,1940,2.10866666666667,ISL,120768.695,230871.73,1730955.4
Iceland,1941,3.06991666666667,ISL,126048.75,238168.16,1700378.5
Iceland,1942,2.31091666666667,ISL,140108.36,245529.2,1729131.9
Iceland,1943,1.44725,ISL,160798.56,253152.5,1764657.8
Iceland,1944,1.70016666666667,ISL,185970.48,260828.97,1742167.8
Iceland,1945,2.80975,ISL,213475.22,269287.62,1731242.8
Iceland,1946,2.78541666666667,ISL,241163.84,278078.7,1811369.5
Iceland,1947,1.9775,ISL,266887.44,287199.06,1902182.5
Iceland,1948,1.962,ISL,288497.06,296690.8,2026412.0
Iceland,1949,1.24583333333333,ISL,303843.88,306541.2,2049431.6
Iceland,1950,1.93425,ISL,310778.9,318676.34,2227712.0
Iceland,1951,1.24475,ISL,312984.44,329477.8,2295251.8
Iceland,1952,1.55016666666667,ISL,315553.5,342384.06,2581581.0
Iceland,1953,2.49558333333333,ISL,318453.53,356596.97,2877962.0
Iceland,1954,1.90575,ISL,321651.72,371144.66,2852619.5
Iceland,1955,1.59716666666667,ISL,325115.44,387316.94,3087164.2
Iceland,1956,2.36758333333333,ISL,328812.1,403958.94,3229547.2
Iceland,1957,2.0185,ISL,332708.9,421251.56,3321025.2
Iceland,1958,1.88483333333333,ISL,336773.2,439431.12,3520472.0
Iceland,1959,2.18841666666667,ISL,340972.34,458298.25,3752280.8
Iceland,1960,2.70275,ISL,345273.72,477346.1,3209282.5
Iceland,1961,2.08433333333333,ISL,358148.34,492396.62,2854557.5
Iceland,1962,1.68375,ISL,370127.25,509008.8,2815703.5
Iceland,1963,1.69266666666667,ISL,370345.38,510933.25,2825228.8
Iceland,1964,2.67533333333333,ISL,371483.7,515695.62,2756798.5
Iceland,1965,1.68633333333333,ISL,376832.06,532176.25,2755395.0
Iceland,1966,1.17541666666667,ISL,389598.53,565439.25,2791346.5
Iceland,1967,1.09366666666667,ISL,394044.78,567376.75,2687763.2
Iceland,1968,1.13816666666667,ISL,395672.0,571073.4,2785495.2
Iceland,1969,0.744333333333333,ISL,394466.75,581391.2,2224871.2
Iceland,1970,1.15758333333333,ISL,385422.0,559525.0,2256436.0
Iceland,1971,1.40125,ISL,389481.34,564361.4,2291036.8
Iceland,1972,2.6105,ISL,407860.53,591314.7,2265657.8
Iceland,1973,1.18241666666667,ISL,424439.84,616923.5,2477537.5
Iceland,1974,2.45216666666667,ISL,432875.0,624996.75,2431060.5
Iceland,1975,1.40025,ISL,446001.7,628791.9,2259642.8
Iceland,1976,2.1845,ISL,442441.53,621283.6,2321054.2
Iceland,1977,1.68983333333333,ISL,449264.5,624191.4,2477592.5
Iceland,1978,1.90133333333333,ISL,462353.97,634065.9,2466973.5
Iceland,1979,0.426083333333333,ISL,456523.56,630322.25,2501648.0
Iceland,1980,1.99016666666667,ISL,432503.97,598406.25,2357756.2
Iceland,1981,0.732333333333333,ISL,440605.28,609871.1,2243641.5
Iceland,1982,1.39183333333333,ISL,425286.88,591954.44,2079585.6
Iceland,1983,0.86675,ISL,427599.72,598660.56,2024187.2
Iceland,1984,1.899,ISL,429166.5,611617.9,2276002.2
Iceland,1985,1.61075,ISL,434784.44,614237.94,2077740.4
Iceland,1986,1.54091666666667,ISL,433880.2,604737.5,2232717.0
Iceland,1987,2.73741666666667,ISL,427504.12,590820.3,2283153.2
Iceland,1988,1.31358333333333,ISL,429347.5,586990.3,2278661.5
Iceland,1989,1.31125,ISL,429431.66,586269.94,2351806.8
Iceland,1990,1.81233333333333,ISL,381258.06,583676.94,2660122.0
Iceland,1991,2.54683333333333,ISL,374202.62,577756.9,2535379.8
Iceland,1992,1.76416666666667,ISL,365984.94,571874.0,2673492.2
Iceland,1993,1.80991666666667,ISL,371571.9,581162.56,2812065.2
Iceland,1994,1.52158333333333,ISL,369028.06,593630.44,2765430.2
Iceland,1995,1.03475,ISL,354114.6,596899.3,2866832.0
Iceland,1996,2.45633333333333,ISL,367783.7,607502.0,2924187.0
Iceland,1997,2.276,ISL,362409.2,611731.44,2993468.5
Iceland,1998,1.7395,ISL,365739.12,620693.94,2991277.0
Iceland,1999,1.81675,ISL,372877.66,624268.06,3190813.8
Iceland,2000,2.17308333333333,ISL,370559.2,616730.1,3274052.0
Iceland,2001,2.52808333333333,ISL,348957.84,621916.75,3199364.0
Iceland,2002,2.68825,ISL,357658.94,613394.56,3323764.8
Iceland,2003,3.54425,ISL,352644.75,611942.6,3308022.8
Iceland,2004,3.07616666666667,ISL,348712.53,614123.0,3426851.2
Iceland,2005,2.327,ISL,348596.62,674446.75,3312535.0
Iceland,2006,2.65091666666667,ISL,370307.84,677723.75,3458112.8
Iceland,2007,2.65883333333333,ISL,376632.6,659498.25,3793640.0
Iceland,2008,2.48108333333333,ISL,388640.56,654345.25,4119554.0
Iceland,2009,2.53383333333333,ISL,343373.66,634721.25,4025641.2
Iceland,2010,2.99675,ISL,343123.06,639215.9,4758105.0
Iceland,2011,2.347,ISL,347090.78,614046.5,3861412.8
Iceland,2012,2.69075,ISL,348904.16,588376.44,3903069.8
Iceland,2013,3.478875,ISL,342196.78,580312.6,3858857.0
India,1850,25.0208397659459,IND,20569696.0,200839070.0,119724856.0
India,1851,24.9893093660389,IND,20984666.0,201611650.0,95010140.0
India,1852,24.8702233589088,IND,21389268.0,202384880.0,81333940.0
India,1853,25.1711491901108,IND,21777102.0,203158720.0,73884540.0
India,1854,25.2494208581984,IND,22141748.0,203933180.0,68867250.0
India,1855,25.3278429435015,IND,22476800.0,204708290.0,64534970.0
India,1856,24.4663575215066,IND,22775842.0,205484060.0,62419816.0
India,1857,24.3148547740836,IND,23032470.0,206260420.0,59585852.0
India,1858,25.6011602091021,IND,23240264.0,207113280.0,58048700.0
India,1859,25.5392736318408,IND,23392816.0,207937490.0,57333000.0
India,1860,25.3520712316177,IND,23483718.0,208717140.0,56805076.0
India,1861,25.379012254902,IND,23535866.0,209468130.0,55609336.0
India,1862,22.6644414003044,IND,23578138.0,210258000.0,55275540.0
India,1863,24.8721516203704,IND,23613064.0,211049840.0,54648920.0
India,1864,24.6913842592593,IND,23643196.0,211824530.0,55291890.0
India,1865,25.918386558845,IND,23671072.0,212604320.0,54324250.0
India,1866,25.4903303179825,IND,23699234.0,213400740.0,55322960.0
India,1867,25.591891995614,IND,23730220.0,214060820.0,54720780.0
India,1868,25.4604768261392,IND,23766576.0,214844510.0,52550004.0
India,1869,25.6003872239748,IND,23810838.0,215628900.0,52528228.0
India,1870,25.02692114237,IND,23865554.0,217394380.0,53173116.0
India,1871,25.1120803495311,IND,24252012.0,217755120.0,52888144.0
India,1872,25.1207429667519,IND,25202694.0,218115840.0,53262784.0
India,1873,25.1927425404945,IND,26586916.0,218476720.0,53759440.0
India,1874,24.9849304619081,IND,28273986.0,218837620.0,52489536.0
India,1875,25.2802653452685,IND,30133218.0,219198500.0,53462596.0
India,1876,25.2411630434783,IND,32033928.0,219559550.0,54110816.0
India,1877,25.398076513214,IND,33845428.0,219920620.0,53938660.0
India,1878,25.6141287297528,IND,35437040.0,220621540.0,56175204.0
India,1879,25.1105673486786,IND,36678056.0,220955650.0,55496220.0
India,1880,25.3293314151748,IND,37437816.0,221350340.0,57027960.0
India,1881,25.1854047314578,IND,37874356.0,223262780.0,58715470.0
India,1882,25.0895782182438,IND,38242076.0,225233800.0,60106424.0
India,1883,24.8535598891731,IND,38554812.0,227216670.0,60979210.0
India,1884,24.7710441176471,IND,38826400.0,229174370.0,63059716.0
India,1885,24.9168037084399,IND,39070690.0,231063710.0,63273252.0
India,1886,25.1427896419437,IND,39301504.0,233027890.0,64005500.0
India,1887,24.9074482097187,IND,39532690.0,235016130.0,65130204.0
India,1888,25.1854595055414,IND,39778080.0,236998690.0,66683500.0
India,1889,25.4674465046888,IND,40051516.0,239016820.0,68445540.0
India,1890,25.1732018329071,IND,41581748.0,241026100.0,69407170.0
India,1891,25.1331560102302,IND,41698772.0,241501330.0,70719280.0
India,1892,25.4642101449275,IND,41820776.0,241994960.0,71825140.0
India,1893,24.3704094202899,IND,41947640.0,242432160.0,72151096.0
